# latitude,longitude,stars,review_count,is_open
3.601531021739128136e+01,-1.151847430085299067e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.612722656425974321e+01,-1.149761098506852193e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.364995767770391666e+01,-7.971934735593595178e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.124716502363899906e+01,-8.214576401891021362e+01,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.883486706210690897e+01,-8.144808577281108342e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.352494003559031199e+01,-1.122033882471033905e+02,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.383154702960062110e+01,-7.953044245337746077e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.347541186963277937e+01,-1.117169468121778948e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.303446892755894737e+01,-8.083531630388908695e+01,1.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.555855775368433314e+01,-7.354997901411113048e+01,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
5.018421118270018866e+01,1.271432728421001457e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.547364796848566471e+01,-7.373014353428342815e+01,3.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.545256040715865709e+01,-7.348088174296825059e+01,3.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
5.242463683430079868e+01,8.564368277248206596e-01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.375796486699656640e+01,-7.951147565500582459e+01,3.500000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00
3.339268410292525857e+01,-1.118464522354557289e+02,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.339206735571453066e+01,-1.118868760265006586e+02,3.500000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.614437345939348489e+01,-1.149976013134251218e+02,3.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.606667415207009242e+01,-1.153116559264984744e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.070394153468085108e+01,-8.828137408206671921e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.344018437148148593e+01,-7.949704389434937468e+01,3.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.334026187032981170e+01,-1.119057743154598654e+02,4.500000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.611578288179460827e+01,-1.153704061325618682e+02,5.000000000000000000e+00,7.100000000000000000e+01,1.000000000000000000e+00
4.551591024663064644e+01,-7.352520522907431655e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.543305422628993995e+01,-7.368970766810127770e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.623124425314674824e+01,-1.150731913328554299e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.418625032107324557e+01,-8.134733457439755000e+01,3.500000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.519816231462411338e+01,-8.223015771243009908e+01,4.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.544950193417665929e+01,-7.348162487630376916e+01,4.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.361834334114901424e+01,-8.018580829672316668e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.335702164621913113e+01,-1.117882836076509250e+02,2.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.009290125497225432e+01,-8.143272001043223440e+01,5.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
3.359057404221308474e+01,-1.116487217570335417e+02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.558951020174160362e+01,-8.257565786667831276e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.605406445798985260e+01,-1.151741239985684331e+02,1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
5.242899518276965409e+01,-6.453662709961562882e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.341418059129070173e+01,-1.117640743961739673e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.324650607979771877e+01,-1.121406662520233368e+02,3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
4.543820063415925148e+01,-7.349148800912156787e+01,3.500000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
3.350800822696213288e+01,-1.117512487316629688e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.238591929503024147e+01,-8.936804502152516250e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.360736764359535300e+01,-1.120503011643644982e+02,3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.368383911335231318e+01,-7.893724915636346395e+01,4.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00
4.357496472532693588e+01,-7.960118742643193457e+01,4.500000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.899232847868402985e+01,-8.110590202216752687e+01,3.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.621223893068351884e+01,-8.224522208118047217e+01,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.368694937321736660e+01,-1.117457676850529111e+02,3.500000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00
4.368880143704816987e+01,-8.015165971303818537e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.630597430099609824e+01,-1.148471012500546919e+02,3.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.524420061155742445e+01,-1.031162510761603812e+00,2.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
