# latitude,longitude,stars,review_count,is_open
4.546663669259417873e+01,-7.357956274153988829e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.615224170235968160e+01,-1.153056339146763491e+02,4.500000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+00
3.618021297104139933e+01,-1.152819758363706200e+02,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.336093608543531275e+01,-8.061493249993438326e+01,4.500000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
3.878022322761842133e+01,-8.149440515665874329e+01,2.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.368707385278636934e+01,-7.947584360772899004e+01,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.373392305079201492e+01,-7.948917037760665494e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.519214645394548313e+01,-7.968405078654598128e+01,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.348118257716987500e+01,-1.121735008949345911e+02,4.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
3.615396819623404667e+01,-1.153037863125997973e+02,2.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.409251854412237037e+01,-8.136857055202223421e+01,3.500000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00
4.369781666780576046e+01,-7.962885604255149019e+01,4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.599335524757260174e+01,-1.149590224567918568e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.026032657122757996e+01,-8.129816949545161719e+01,3.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.883614636586997904e+01,9.090798516147046371e+00,3.500000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
3.866265666679849744e+01,-8.094158497796648533e+01,3.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
3.346503501264780311e+01,-1.120684049959504449e+02,4.500000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
3.341170180422901836e+01,-1.121089087433909697e+02,4.000000000000000000e+00,4.910000000000000000e+02,1.000000000000000000e+00
4.387595407919165780e+01,-7.954652131143802762e+01,3.000000000000000000e+00,8.700000000000000000e+01,1.000000000000000000e+00
3.176584940536268675e+01,-8.180158331666270044e+01,4.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.321378325161050071e+01,-1.118364794952901065e+02,4.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.613923760152166409e+01,-1.152686345874745655e+02,4.000000000000000000e+00,8.700000000000000000e+01,1.000000000000000000e+00
3.718110668189420664e+01,-8.063678451602338271e+01,3.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
3.347849856918477229e+01,-1.119593981396440654e+02,4.500000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
4.374372085757300965e+01,-7.953552958269150963e+01,3.500000000000000000e+00,1.640000000000000000e+02,1.000000000000000000e+00
3.367728359056071952e+01,-8.043692254344900050e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.963169802571434275e+01,-8.124026728018512244e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.621616684125672947e+01,-1.151545111648980537e+02,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.618062014812153393e+01,-1.151512938649685367e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.329644275695877553e+01,-1.118225360625450833e+02,3.500000000000000000e+00,1.630000000000000000e+02,1.000000000000000000e+00
3.608779720333576790e+01,-1.151695548907778175e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.365438876537211854e+01,-1.115934366948547165e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.228577077933363171e+01,-8.035089363777554183e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.600698839150144437e+01,-1.151158493928262061e+02,3.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.378124367579191301e+01,-1.119371360206876886e+02,4.500000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.613785335119830933e+01,-1.152866623955988814e+02,3.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00
3.619238755827524301e+01,-1.150157581095285764e+02,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.371915078409792699e+01,-1.121682687851834288e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.622124812806120531e+01,-1.152245779794672274e+02,3.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.366425788590633061e+01,-1.123002950701124405e+02,4.500000000000000000e+00,4.600000000000000000e+01,1.000000000000000000e+00
4.308298692871274937e+01,-8.167833143100268956e+01,3.500000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
3.612861181194799087e+01,-1.152911000341756989e+02,4.000000000000000000e+00,1.590000000000000000e+02,1.000000000000000000e+00
3.925118923154794714e+01,-8.227622270720152642e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.371696158796785880e+01,-7.972157019117047128e+01,4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.339475598383154420e+01,-1.117480109009099749e+02,3.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.618911726978553389e+01,-1.149873501513540361e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.939635587122937821e+01,-8.084998033872162182e+01,1.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
4.161185412895363811e+01,-8.030934719830200663e+01,3.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.547989212795189218e+01,-7.392711167397179395e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.327515041401932194e+01,-8.974660762657302371e+01,2.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.370279595127500727e+01,-7.950895251740229241e+01,3.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.349757980277810532e+01,-1.120398543403964595e+02,3.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.375157713111320845e+01,-7.941208986455957586e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.608388782402440143e+01,-1.152176105389736449e+02,3.500000000000000000e+00,9.210000000000000000e+02,1.000000000000000000e+00
3.613872658047435493e+01,-1.151734067934329460e+02,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.353866967169670943e+01,-1.119633351189805239e+02,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
4.363598608233611031e+01,-7.978698397986472912e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.340412660069926432e+01,-1.119319744632366280e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.494611141710408475e+01,-8.208794233998820289e+01,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.099545213871761007e+01,-8.044677982791247928e+01,3.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
3.824635582107438836e+01,-8.199102651155212129e+01,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.358923862495173296e+01,-1.119399682025071172e+02,4.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
4.552173963567296511e+01,-7.363213604907156196e+01,3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.345548372188736153e+01,-1.121030522358383195e+02,4.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00
4.360028615873576996e+01,-7.962156636713564239e+01,4.500000000000000000e+00,3.990000000000000000e+02,0.000000000000000000e+00
4.361493467335077412e+01,-7.969484081936694508e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.366260613722164408e+01,-7.950459815229564242e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.864251671335375704e+01,9.157848139060604353e+00,5.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
4.479509030910028855e+01,-8.838922363586260644e+01,2.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.337508939248412787e+01,-1.118668545394872211e+02,3.500000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
4.263453063023594325e+01,-8.097559917969482512e+01,2.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.379448834316474404e+01,-7.928212906996652976e+01,3.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.615508692849741834e+01,-1.149757600850359864e+02,3.500000000000000000e+00,7.900000000000000000e+01,1.000000000000000000e+00
4.376002766415382439e+01,-7.973619329360975883e+01,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.238915071413927649e+01,-7.972488146660805342e+01,2.500000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
3.366389514558210294e+01,-1.117535009246924318e+02,4.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.352956109730563128e+01,-7.959867636963834059e+01,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.345028264506564852e+01,-1.124120088319281763e+02,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.623401591958212720e+01,-1.151464152119701652e+02,3.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.345614874309035258e+01,-1.121327823026584554e+02,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.456228933419539118e+01,-8.120425367844555353e+01,4.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+00
3.356861023995004700e+01,-1.117248406285742703e+02,4.000000000000000000e+00,7.300000000000000000e+01,1.000000000000000000e+00
4.378978278582188466e+01,-7.917608590987768480e+01,4.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
4.876437222915981096e+01,9.184271790186286921e+00,3.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00
3.608416596984962155e+01,-1.150491231194621236e+02,3.500000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
4.050073460983458773e+01,-8.122051375680871388e+01,4.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
4.147333308287184650e+01,-8.051161658155626810e+01,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.545352347716863051e+01,-7.364215133908444955e+01,4.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
3.678124948246076542e+01,-8.183102288651946310e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.343712839166322937e+01,-1.119456589589468365e+02,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.710114072314703293e+01,-7.999841128793022449e+01,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.371570223596586402e+01,-7.943971873390816540e+01,3.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.356520993785535723e+01,-7.953249154005952448e+01,4.500000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
5.593493070164911529e+01,-3.063439343315053520e+00,4.500000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00
3.381435203496145192e+01,-1.119664344849634290e+02,2.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.605517755174447103e+01,-1.153160130461675692e+02,4.500000000000000000e+00,1.290000000000000000e+02,1.000000000000000000e+00
3.617540897730173555e+01,-1.151247858110365883e+02,2.500000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
3.711527318749531190e+01,-8.082671060875291857e+01,3.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.338585805647451821e+01,-1.121820804691277118e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.227881413019695600e+01,-8.829376523083517725e+01,4.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00
4.199686802180654865e+01,-8.153633294799854525e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.612037271442008546e+01,-1.151848075846615842e+02,4.500000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+00
4.149931219775447744e+01,-8.142747730144976970e+01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.611223794149790933e+01,-1.150277602482942427e+02,4.500000000000000000e+00,2.210000000000000000e+02,1.000000000000000000e+00
3.359430931657260544e+01,-1.117715150608709394e+02,4.500000000000000000e+00,9.300000000000000000e+01,1.000000000000000000e+00
3.609476247913115543e+01,-1.153647889578673897e+02,5.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
4.338863556387519793e+01,-8.898441620947536990e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.379227067550964847e+01,-7.953177351001785667e+01,5.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
4.548704778294978013e+01,-7.385731566519879721e+01,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.606810357429428393e+01,-1.150614521884870101e+02,2.500000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
4.190446980939528743e+01,-8.879461043731913605e+01,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.112037792483967991e+01,-8.895445889392789240e+01,2.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.352795072605675841e+01,-1.121932884665111345e+02,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.355014086738167123e+01,-1.119842148222684841e+02,2.500000000000000000e+00,1.490000000000000000e+02,1.000000000000000000e+00
3.931006342064087278e+01,-8.070286813897814682e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.364518257713092453e+01,-1.120423033741178926e+02,4.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.363276320382158957e+01,-7.948315235327800110e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.313134777747725934e+01,-1.120141114200100816e+02,4.000000000000000000e+00,3.320000000000000000e+02,1.000000000000000000e+00
3.334672773941068158e+01,-1.121597962373859048e+02,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.886808616779893555e+01,9.144534757324748853e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.605791748813559394e+01,-1.151135511281963488e+02,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.334957900349042603e+01,-1.120127114517892579e+02,3.500000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00
3.612939530314609016e+01,-1.151359887030674543e+02,3.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.548783102252647126e+01,-7.365631500184497327e+01,4.500000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
5.598636346896689986e+01,-3.067893824242176493e+00,3.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.608659153352282090e+01,-1.150762729147990910e+02,4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.568323154810914843e+01,-8.176597204475993408e+01,4.500000000000000000e+00,5.500000000000000000e+01,0.000000000000000000e+00
4.101964202777371327e+01,-8.064645801042759388e+01,2.500000000000000000e+00,3.360000000000000000e+02,1.000000000000000000e+00
3.862040672345077041e+01,-8.060050399300301649e+01,4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.354440271398314621e+01,-7.945290748193602326e+01,2.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.610587643658663382e+01,-1.153265555458835223e+02,5.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00
4.373762426697660288e+01,-7.946278091206221461e+01,3.500000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
4.383545275965202137e+01,-7.950680540114169048e+01,4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.358146106550444898e+01,-8.032076781948043731e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.355022164701028942e+01,-1.120638631505665472e+02,4.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+00
4.378847836411369343e+01,-7.932190929077756891e+01,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.369687814204943521e+01,-7.937064437025102848e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.350747871581992854e+01,-8.126485266334211133e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.862459949358029121e+01,-8.235582136029866263e+01,3.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.618098164815634732e+01,-1.151793415381172281e+02,3.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.361385081775029704e+01,-7.934792768226193971e+01,3.500000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.608818934419160485e+01,-1.153303996639173050e+02,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.317414459463572740e+01,-8.896022455154812292e+01,3.500000000000000000e+00,1.140000000000000000e+02,0.000000000000000000e+00
5.587426537906006274e+01,-3.598040246680071164e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.340041236972938066e+01,-1.121179873654719614e+02,3.500000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
4.010282403653322802e+01,-8.087003294088179928e+01,3.500000000000000000e+00,8.200000000000000000e+01,1.000000000000000000e+00
4.096974778317247967e+01,-8.129471741083256120e+01,2.500000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
3.767671043282044963e+01,-8.050200737048224653e+01,3.500000000000000000e+00,3.880000000000000000e+02,1.000000000000000000e+00
3.345334683337711112e+01,-1.125522045365419643e+02,4.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
4.363185983708879689e+01,-7.953456737552480149e+01,4.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.676939588074564824e+01,-8.049038995386904105e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.381802282567036855e+01,-7.927602355741400686e+01,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.377650297635159404e+01,-7.956738651863604161e+01,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
4.346052514242749965e+01,-8.913098789127562327e+01,2.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
