# latitude,longitude,stars,review_count,is_open
3.346467001076861436e+01,-1.120636860687669554e+02,3.500000000000000000e+00,3.040000000000000000e+02,1.000000000000000000e+00
3.359008571237932728e+01,-1.119642811963876738e+02,4.000000000000000000e+00,3.090000000000000000e+02,1.000000000000000000e+00
3.357270001596166509e+01,-1.117963940155136271e+02,3.500000000000000000e+00,3.470000000000000000e+02,0.000000000000000000e+00
3.348260175003191819e+01,-1.118290600982896734e+02,5.000000000000000000e+00,2.780000000000000000e+02,1.000000000000000000e+00
3.626030223275731146e+01,-1.150198474896725003e+02,4.000000000000000000e+00,2.770000000000000000e+02,1.000000000000000000e+00
3.526232835133295396e+01,-8.094486950310158591e+01,4.500000000000000000e+00,3.790000000000000000e+02,1.000000000000000000e+00
3.338641958305826307e+01,-1.118441968568689475e+02,4.000000000000000000e+00,2.600000000000000000e+02,1.000000000000000000e+00
3.339178351511568366e+01,-1.120675788978030027e+02,3.500000000000000000e+00,3.570000000000000000e+02,1.000000000000000000e+00
3.343550551962805883e+01,-1.119637339657736845e+02,5.000000000000000000e+00,3.020000000000000000e+02,0.000000000000000000e+00
3.376159818762301512e+01,-1.121552530669371492e+02,4.500000000000000000e+00,2.950000000000000000e+02,1.000000000000000000e+00
3.608085615503361510e+01,-1.150976592132745537e+02,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.350067308722831427e+01,-1.118265557872155966e+02,4.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.139985868636499333e+01,-8.142365409410535904e+01,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.614195421479136883e+01,-1.149484960201510830e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.361448611270682818e+01,-1.120900992646657386e+02,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.610152494319295613e+01,-1.151287291383055447e+02,2.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.609568608906752729e+01,-1.151536434476577000e+02,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.176725429060552131e+01,-8.221050986311153963e+01,2.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.738413446792722539e+01,-7.984384186831259456e+01,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.602312498287525244e+01,-1.151051948394524800e+02,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.379675365784011376e+01,-7.931944353746116860e+01,2.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.549718432762268350e+01,-7.362463781419458542e+01,4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.386521281271772210e+01,-7.936950496736017158e+01,2.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
5.069566153368801764e+01,7.440277447237576780e+00,4.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.391459777099782968e+01,-7.943310396747567381e+01,4.500000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
4.348190967516989502e+01,-7.986240914675519775e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.142516451238546438e+01,-8.133936978863255263e+01,2.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.388210734086560194e+01,-7.953849836648944915e+01,1.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.367992288939930745e+01,-7.933289993717613697e+01,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
4.369265664627963730e+01,-7.925336273453152103e+01,4.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
