# latitude,longitude,stars,review_count,is_open
4.661751871759622645e+01,-7.937975190166586970e+01,4.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00
3.723396521286471739e+01,-1.107496816363172911e+02,3.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00
3.253364323427555149e+01,-1.116479638797434859e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.755680428216485467e+01,-1.153276204731191967e+02,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.405861207591989626e+01,-8.084625037142644999e+01,3.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
4.706691181123191114e+01,-8.099962176327524332e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.114340980318294783e+01,-8.137302756135726156e+01,3.500000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
4.260212941678961585e+01,-8.086405883137084061e+01,4.500000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
4.398720171893111086e+01,-8.050282125034834735e+01,3.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
3.278465553634637786e+01,-1.113171529731140481e+02,2.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.165706031122675057e+01,-7.874814062896905398e+01,4.000000000000000000e+00,5.100000000000000000e+01,1.000000000000000000e+00
3.958376848031426931e+01,-7.996442433413400863e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.512851278003820710e+01,-1.116800532854151982e+02,3.000000000000000000e+00,9.300000000000000000e+01,1.000000000000000000e+00
4.216152598792358219e+01,-7.043076411302489248e+01,3.000000000000000000e+00,6.300000000000000000e+01,1.000000000000000000e+00
3.963561310631499879e+01,-1.115162574642564834e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.686823131451208724e+01,-8.024360390162701151e+01,4.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.654095504472607558e+01,-1.121584306901902721e+02,2.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.953288413982080840e+01,-7.453451951307376078e+01,3.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
3.404761339979834389e+01,-1.119659026720799773e+02,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.178499729468653356e+01,-1.155733190081971316e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.458049073947873353e+01,-1.150909384284100554e+02,3.500000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
4.258097133178809202e+01,-9.236414450084348005e+01,2.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00
3.717307071016345077e+01,-1.147570441064037396e+02,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
4.221201340965586724e+01,-7.777790238014260638e+01,3.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
4.006011991224872304e+01,-7.926268969131864139e+01,3.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.630316023083445742e+01,-1.152879551255505959e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.527840401738261278e+01,-8.058726852068956248e+01,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.574821506942853233e+01,-1.120247167568074502e+02,4.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00
4.712453375751024964e+01,-7.982560602193049704e+01,4.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
5.126061298831842095e+01,-1.868501422204677453e+01,4.500000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.643599910445510659e+01,-1.117395290704825044e+02,2.500000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.123317883341678680e+01,-1.155450604303102580e+02,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.780422358937622818e+01,-1.123294589122984917e+02,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.546219668487975696e+01,-1.144935696502587348e+02,4.500000000000000000e+00,6.700000000000000000e+01,1.000000000000000000e+00
4.284687782563767655e+01,-8.127575666909068275e+01,4.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
