# latitude,longitude,stars,review_count,is_open
4.220012697710934191e+01,-7.753399570073524671e+01,4.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.451319212104780831e+01,-7.503607807449749600e+01,4.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
4.255525004612807294e+01,-8.137723095591901767e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.087483274075347595e+01,-8.638430403855332429e+01,3.000000000000000000e+00,1.090000000000000000e+02,1.000000000000000000e+00
3.358284501279116796e+01,-1.147603646835933375e+02,3.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
3.939775670389079210e+01,-8.075201489721818859e+01,4.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
4.260822540330906349e+01,-7.989940445150230630e+01,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.087903240631150936e+01,-9.082696880911686321e+01,4.000000000000000000e+00,6.700000000000000000e+01,0.000000000000000000e+00
3.392902193653241483e+01,-1.123870844758799450e+02,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.572007899752360061e+01,-1.106425651820480454e+02,4.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00
4.504716845884154708e+01,-8.136256735711384636e+01,1.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.309153802494544294e+01,-8.008510556492193189e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.282523857670253875e+01,-1.134355183733108845e+02,4.500000000000000000e+00,1.470000000000000000e+02,1.000000000000000000e+00
4.283697844096205642e+01,-8.166590585049613082e+01,4.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.645568524168267288e+01,-7.983046904654973730e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.325077109710532142e+01,-8.115316405075438411e+01,3.500000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
4.329424356050778755e+01,-7.953335464814128386e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.344676719011808075e+01,-1.154021914269444835e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
