# latitude,longitude,stars,review_count,is_open
3.533797134286975705e+01,-8.080114691478459577e+01,4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.333274218157168178e+01,-1.119280816562704217e+02,3.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.378675647659119363e+01,-7.957309242808658212e+01,3.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00
3.360051220345031453e+01,-1.119599907936074885e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.072160691034449798e+01,-8.127755231797495128e+01,3.500000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
3.354967393777903339e+01,-1.118882545386010463e+02,3.500000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00
4.395871809652110329e+01,-7.927964519314271286e+01,2.500000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
3.361182863875139049e+01,-1.119935508350878166e+02,5.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
4.360778941220781491e+01,-7.939404677683727130e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.106557362030675762e+01,-8.223873899304081192e+01,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.550297561278412672e+01,-7.369582207196079082e+01,3.500000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00
4.091077186558531054e+01,-8.062365073327084986e+01,3.500000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00
4.102551735655240606e+01,-8.111168483019392283e+01,5.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
4.248394910102565092e+01,-8.824709790179902313e+01,4.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.336803368543186821e+01,-1.118693265873815221e+02,4.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.354203926277433823e+01,-1.115211313103026214e+02,4.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+00
3.352506698025510445e+01,-1.117545111863024232e+02,4.000000000000000000e+00,1.120000000000000000e+02,1.000000000000000000e+00
4.364059907729492949e+01,-7.925530850351570678e+01,3.500000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00
4.366159794401323069e+01,-7.948361409284143519e+01,5.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00
4.554215356860650843e+01,-7.370292098105494460e+01,4.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.143550864412349455e+01,-8.059590414108410528e+01,1.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.551333965365513023e+01,-7.376241991650971386e+01,3.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.279791252467256157e+01,-8.832939213337571971e+01,3.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.360904993472286151e+01,-1.120850230354312345e+02,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.363754755933462093e+01,-8.949306250288246645e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.611367228428617437e+01,-1.151516577276922249e+02,4.000000000000000000e+00,5.700000000000000000e+01,1.000000000000000000e+00
4.072130234455279663e+01,-7.995482568448878169e+01,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.607175456406295666e+01,-1.152509209825708467e+02,3.500000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00
