# latitude,longitude,stars,review_count,is_open
3.334511280353092388e+01,-1.119578515863829011e+02,2.500000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
3.532831728950300487e+01,-8.116987413601090395e+01,4.500000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
3.348299855469883823e+01,-1.119459047020465192e+02,3.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.162012420038735883e+01,-8.081988800713865828e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.437024780766384424e+01,-7.947591246603634829e+01,3.500000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
3.521614303428903270e+01,-8.092837056760326675e+01,4.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
3.328334449578420617e+01,-1.117604236355489320e+02,4.500000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
4.137956995326926091e+01,-8.802388041489764703e+01,3.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
4.242225788442947731e+01,-7.909729238497197912e+01,3.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.507083242990334782e+01,-8.101953878173671342e+01,3.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00
3.336250777476373486e+01,-1.117423455299071549e+02,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
4.301707686744627779e+01,-7.991519956283345039e+01,3.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00
3.332950026374944485e+01,-1.117823739041628102e+02,2.500000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.534937128528362393e+01,-8.078905833450680518e+01,1.500000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
4.154886253760058423e+01,-7.957563885306359452e+01,4.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.525754019263551697e+01,-8.081465006864598877e+01,4.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
4.051295607236050245e+01,-8.085420669587942655e+01,5.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
4.437089318873513122e+01,-8.020532953229812279e+01,2.500000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
3.532555177920374945e+01,-8.061781312463629945e+01,4.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
4.109034305791308128e+01,-8.000837153658655154e+01,4.500000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
5.371211634343736563e+01,3.654440200438573871e+00,5.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00
3.334685033047006186e+01,-1.119573590199044730e+02,4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
4.120810133972931055e+01,-8.148496346467864271e+01,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.617840931956285289e+01,-1.148971984157347492e+02,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.401411149103554976e+01,-8.026717529984030364e+01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
