# latitude,longitude,stars,review_count,is_open
3.621124848276008379e+01,-1.151399669516504787e+02,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.609782369911118138e+01,-1.150994102667926740e+02,4.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.111401338993946553e+01,-8.104328713763312919e+01,1.500000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
3.364395876425608378e+01,-1.117614355582736323e+02,4.500000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
4.331950297476091549e+01,-7.993928651222985593e+01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.618998326743165705e+01,-1.152138122038062136e+02,3.000000000000000000e+00,3.900000000000000000e+01,1.000000000000000000e+00
3.329895265630650414e+01,-1.119033364899730998e+02,4.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
3.339102947407878474e+01,-1.123933874479440931e+02,5.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00
4.182742446171189243e+01,-7.861166156218288847e+01,4.500000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
5.273958862250963620e+01,7.370501400731669150e+00,3.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00
3.353709615036252245e+01,-1.118799301284647640e+02,4.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00
4.091337774026512619e+01,-8.177382365006251064e+01,4.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00
4.041122604544491992e+01,-7.905847687812700997e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
5.435835338919977744e+01,-4.274322213711513996e+00,3.000000000000000000e+00,9.900000000000000000e+01,1.000000000000000000e+00
3.515755389742491133e+01,-8.057356636261874883e+01,4.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.610712120765794708e+01,-1.150682975510928259e+02,4.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.552218420085936401e+01,-7.364956369933487679e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.614514828662643708e+01,-1.152407340292564442e+02,3.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.617158090067952969e+01,-1.151601997776043618e+02,4.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.614198089048598206e+01,-1.150769806097219998e+02,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
