# latitude,longitude,stars,review_count,is_open
3.493344827843256439e+01,-1.085213330656640949e+02,4.000000000000000000e+00,3.430000000000000000e+02,1.000000000000000000e+00
3.680103040889895283e+01,-1.127804143900939380e+02,3.500000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
3.864960037350087418e+01,-9.867579473995638750e+01,3.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00
3.977844477517859900e+01,-9.650269887316096629e+01,3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.509603027699566269e+01,-1.050765194560371185e+02,4.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.162338569539591049e+01,-7.468956180407194267e+01,4.000000000000000000e+00,3.900000000000000000e+01,1.000000000000000000e+00
3.550197064654764745e+01,-1.282935342418569178e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
4.243458824327697698e+01,-6.826186097660897190e+01,2.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.920633964876986965e+01,-8.034469158803113942e+01,3.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
4.675065196714785998e+01,-8.804809417947303984e+01,4.500000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.901204766614733899e+01,-1.288555966134696007e+02,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.531315435825359828e+01,-9.474968270109243917e+01,2.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00
3.831839966755717342e+01,-8.659818420610747580e+01,3.500000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00
5.051052013811198549e+01,-6.603864295938349471e+01,4.500000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
3.395593394741575821e+01,-1.148193042946275000e+02,4.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
4.313999308287125700e+01,-9.252435755572689402e+01,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.707028607671244913e+01,-1.058149343981874040e+02,4.500000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00
3.094801497356925779e+01,-1.050310154744461784e+02,3.500000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.823368779401741335e+01,-8.531038375943164453e+01,4.500000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
3.730965597438921577e+01,-1.115464784904180675e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.853201882299640602e+01,-8.569538827924066027e+01,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
