# latitude,longitude,stars,review_count,is_open
4.164344416746490651e+01,-5.884246779445049924e+01,5.000000000000000000e+00,6.340078277202191970e+00,1.000000000000000000e+00
3.404753686766742504e+01,-6.648591774227580231e+01,3.500000000000000000e+00,2.845651841636670287e+00,1.000000000000000000e+00
3.758724847834379545e+01,-1.187864483988694246e+02,3.000000000000000000e+00,1.545187906292143794e+02,1.000000000000000000e+00
4.043024641919354423e+01,-5.634759327700831477e+01,4.000000000000000000e+00,2.033030299730416601e+01,1.000000000000000000e+00
3.710786809177788825e+01,-9.502287685189449462e+01,3.500000000000000000e+00,2.016185699572734080e+01,1.000000000000000000e+00
4.395918851467214239e+01,-9.082947226663968365e+01,3.500000000000000000e+00,6.438464746287723806e+00,1.000000000000000000e+00
3.550176367040046443e+01,-1.022798537683615194e+02,3.000000000000000000e+00,-1.389225066527455681e+02,0.000000000000000000e+00
3.516659133444089491e+01,-8.839906668424043801e+01,1.500000000000000000e+00,2.770742095419595152e+00,1.000000000000000000e+00
3.924106903134069313e+01,-1.097916952600848219e+02,4.000000000000000000e+00,-1.281588432323122362e+00,1.000000000000000000e+00
4.181674876853767131e+01,-1.323442713665507711e+02,3.500000000000000000e+00,6.756446270207799643e+00,1.000000000000000000e+00
3.442484310939273229e+01,-5.778857381439950558e+01,4.000000000000000000e+00,-1.064740397149409290e+02,0.000000000000000000e+00
3.572709574592970228e+01,-8.459532990495981153e+01,3.000000000000000000e+00,1.018945742817934175e+01,1.000000000000000000e+00
4.310044623076404235e+01,-1.500779107080257404e+02,2.000000000000000000e+00,4.019465364121182382e+00,1.000000000000000000e+00
4.139603243282266476e+01,-1.197958221590603500e+02,3.500000000000000000e+00,3.520172357928061047e+01,1.000000000000000000e+00
3.039106656726680811e+01,-8.732681424787563174e+01,2.500000000000000000e+00,-3.414580498233558359e+00,1.000000000000000000e+00
4.220916044611459483e+01,-5.853239533122688698e+01,2.000000000000000000e+00,7.160239775732200940e+00,1.000000000000000000e+00
4.072548092657788033e+01,-1.218595309714332160e+02,4.000000000000000000e+00,5.533388729225126923e+00,1.000000000000000000e+00
4.621437191757971874e+01,-7.581166094621410423e+01,2.500000000000000000e+00,3.071152003682409592e+00,0.000000000000000000e+00
3.699260470725752725e+01,-7.861489537269531525e+01,2.500000000000000000e+00,3.327245871699433621e+01,1.000000000000000000e+00
4.283699425062052057e+01,-8.833215810481749486e+01,4.500000000000000000e+00,4.960454508948414087e+01,0.000000000000000000e+00
2.984055213418533725e+01,-1.110367413015903821e+02,2.500000000000000000e+00,5.308005941730556287e+00,1.000000000000000000e+00
3.461632564360265718e+01,-6.940099736962845611e+01,5.000000000000000000e+00,1.126259975645958100e+01,0.000000000000000000e+00
4.053655050094448598e+01,-8.621000502585550862e+01,4.000000000000000000e+00,5.368502196562195294e+00,1.000000000000000000e+00
3.777430766768271297e+01,-6.359582556007987364e+01,5.000000000000000000e+00,8.149928335587164341e+00,1.000000000000000000e+00
4.241903603203920170e+01,-9.486630296544745988e+01,5.000000000000000000e+00,3.855348820117170305e+01,1.000000000000000000e+00
4.399570573002332452e+01,-1.217172834009994915e+02,4.000000000000000000e+00,1.261616910008177506e+01,1.000000000000000000e+00
3.288572205243979596e+01,-1.193933239500039178e+02,3.000000000000000000e+00,2.591628505777867986e+01,1.000000000000000000e+00
3.139684244855357420e+01,-9.152223599881895666e+01,3.500000000000000000e+00,4.871269254776849245e+00,1.000000000000000000e+00
4.112991091597687188e+01,-9.404870816294145186e+01,4.000000000000000000e+00,3.491581151935644556e+00,1.000000000000000000e+00
3.689786985518264828e+01,-1.286333287732133499e+02,3.000000000000000000e+00,1.719644322053834884e-01,0.000000000000000000e+00
3.806021181016493671e+01,-1.037279514524788624e+02,4.500000000000000000e+00,2.812009219834044416e+01,1.000000000000000000e+00
3.557361448716537211e+01,-1.046273352624034771e+02,3.500000000000000000e+00,2.373834080610077280e+01,1.000000000000000000e+00
3.690111855132492025e+01,-1.167503422969500804e+02,3.000000000000000000e+00,-1.962658179154043836e+00,1.000000000000000000e+00
4.517050039873426215e+01,-4.169827383474567739e+01,3.000000000000000000e+00,3.696574574432111238e+00,1.000000000000000000e+00
3.981483111836922006e+01,-9.687817736937361701e+01,4.500000000000000000e+00,1.540863008735106199e+01,1.000000000000000000e+00
3.188512620955118138e+01,-7.734239743631198394e+01,3.000000000000000000e+00,9.097833723639908499e+00,0.000000000000000000e+00
3.262076634706417622e+01,-1.058868804433659960e+02,2.500000000000000000e+00,6.176459138952559158e+00,1.000000000000000000e+00
3.356906309635009933e+01,-9.132704969222764646e+01,5.000000000000000000e+00,4.192243123313649455e+00,1.000000000000000000e+00
1.245935986018797692e+01,-5.870435792722091151e+01,2.500000000000000000e+00,1.856804056314119634e+03,1.000000000000000000e+00
4.319167902111393431e+01,-6.406604454830404904e+01,5.000000000000000000e+00,4.434048045892001078e+00,1.000000000000000000e+00
4.168031727874240033e+01,-1.167118134917469803e+02,4.500000000000000000e+00,1.333190874035010154e+01,1.000000000000000000e+00
4.575963723131218330e+01,-1.383286947997963239e+02,1.000000000000000000e+00,5.358390026175586129e+00,1.000000000000000000e+00
3.106269339593331935e+01,-8.664681469901947253e+01,2.500000000000000000e+00,3.172801223967736561e+00,1.000000000000000000e+00
3.638088983961822720e+01,-7.535702968273933777e+01,1.500000000000000000e+00,5.377630842280662904e+00,1.000000000000000000e+00
3.419670103272859052e+01,-9.710441400961322245e+01,3.500000000000000000e+00,-7.772394039686587064e+01,1.000000000000000000e+00
4.712379624231025588e+01,-1.165204932162283598e+02,3.000000000000000000e+00,2.035322227711724352e+01,1.000000000000000000e+00
4.612285246563143914e+01,-7.130144642269559085e+01,3.500000000000000000e+00,9.558121867594234544e+00,1.000000000000000000e+00
3.641057047663340995e+01,-8.898359912502697000e+01,5.000000000000000000e+00,6.208369523963405356e+00,1.000000000000000000e+00
4.954863256647789171e+01,-1.033319604725454468e+02,2.500000000000000000e+00,4.562087332714752641e+00,1.000000000000000000e+00
