# latitude,longitude,stars,review_count,is_open
3.956629359605035745e+01,-7.617478265391089565e+01,3.500000000000000000e+00,4.355872150086830707e+00,1.000000000000000000e+00
2.950627983969752677e+01,-8.906515124867405575e+01,3.500000000000000000e+00,1.684839730180415174e+01,1.000000000000000000e+00
4.055301251665240159e+01,-8.419214221233369244e+01,3.500000000000000000e+00,-2.129956889787533214e+01,1.000000000000000000e+00
3.456642467082533443e+01,-8.604721663949527510e+01,4.000000000000000000e+00,1.354803989504116046e+01,1.000000000000000000e+00
4.310125126019686803e+01,-8.050750435902909885e+01,3.000000000000000000e+00,8.043801303485107468e+00,1.000000000000000000e+00
4.896714106974931724e+01,-1.295632710635658214e+02,2.500000000000000000e+00,9.634661079783217730e+00,1.000000000000000000e+00
4.018855400653743004e+01,-1.331567760317927309e+02,2.500000000000000000e+00,-1.607246485588478322e+02,1.000000000000000000e+00
4.327573287419988901e+01,-9.758241088837091581e+01,4.000000000000000000e+00,3.117968037635744594e+00,1.000000000000000000e+00
3.352524368993556436e+01,-8.423603821846843687e+01,3.500000000000000000e+00,-1.248100925527396612e+02,0.000000000000000000e+00
3.758958476097354406e+01,-9.015871799336380832e+01,4.000000000000000000e+00,4.206266942740706227e+00,1.000000000000000000e+00
3.441503119076966755e+01,-9.871199242038268551e+01,4.000000000000000000e+00,1.012645669264117601e+02,1.000000000000000000e+00
4.223938874757521944e+01,-1.013143241457426598e+02,2.000000000000000000e+00,7.078216453441895872e+00,1.000000000000000000e+00
2.969020818255386018e+01,-1.105614756448492813e+02,5.000000000000000000e+00,6.152362858619552455e+00,0.000000000000000000e+00
3.202262338889353543e+01,-8.654219554870202558e+01,2.500000000000000000e+00,2.224107173380867408e+01,1.000000000000000000e+00
3.650343713459908201e+01,-9.024352081780800461e+01,3.000000000000000000e+00,-4.388637587081042568e+00,1.000000000000000000e+00
3.356178851063040725e+01,-1.073515395814746398e+02,2.500000000000000000e+00,2.321174826717577133e+01,0.000000000000000000e+00
3.660300843773632096e+01,-6.501999864608967528e+01,5.000000000000000000e+00,1.406089842030781512e+01,1.000000000000000000e+00
4.081389304448788380e+01,-8.766386084351620411e+01,3.000000000000000000e+00,3.483462853732809617e+00,1.000000000000000000e+00
3.142325695869562452e+01,-8.486426827527732542e+01,3.500000000000000000e+00,1.667885470656154467e+01,1.000000000000000000e+00
3.467487547904518408e+01,-6.152971176564550859e+01,4.500000000000000000e+00,1.641326316859654355e+01,0.000000000000000000e+00
3.595643751291100898e+01,-1.242386563138958593e+02,1.000000000000000000e+00,5.499922245406382970e+00,0.000000000000000000e+00
3.825605959808028445e+01,-8.567606272043290971e+01,3.500000000000000000e+00,4.670300292805087850e+01,1.000000000000000000e+00
4.407678329873598955e+01,-1.280549516147316922e+02,2.500000000000000000e+00,1.399854005055602357e+01,1.000000000000000000e+00
