# latitude,longitude,stars,review_count,is_open
3.723979699328623383e+01,-8.011286743660255638e+01,3.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.814989694722510194e+01,-8.059468067744855091e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.677905132685395984e+01,-7.228086418015469405e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.488957293700514128e+01,-1.158105256575638577e+02,5.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00
3.508069183912391509e+01,-1.165722361085714169e+02,3.500000000000000000e+00,1.214000000000000000e+03,1.000000000000000000e+00
4.123598962197959850e+01,-7.965380271313073024e+01,3.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.653298995478823485e+01,-1.134178933562817377e+02,3.500000000000000000e+00,8.800000000000000000e+01,1.000000000000000000e+00
4.907083742914636559e+01,-8.162476225050805567e+01,4.500000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00
3.701688980189842937e+01,-9.948234680744640457e+01,3.500000000000000000e+00,2.390000000000000000e+02,1.000000000000000000e+00
4.044877993822044004e+01,-8.340626884717380563e+01,2.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.313690421273497577e+01,-7.787699600629682095e+01,4.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.757409382103600137e+01,-1.174486446722733604e+02,3.000000000000000000e+00,4.120000000000000000e+02,1.000000000000000000e+00
3.349388809363651376e+01,-1.135868182260978614e+02,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.452642942024414197e+01,-1.144258301801773285e+02,4.500000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
3.555046970927540428e+01,-8.201464561839364364e+01,4.500000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.477432184925763181e+01,-1.080570449332475675e+02,3.500000000000000000e+00,2.210000000000000000e+02,1.000000000000000000e+00
3.485357486001788629e+01,-1.119930263128511285e+02,3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
3.414033178852636752e+01,-1.137039954216839988e+02,4.500000000000000000e+00,4.700000000000000000e+01,0.000000000000000000e+00
3.644268565461513276e+01,-1.117064835764861925e+02,2.500000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.115197062084669710e+01,-7.623946638890882355e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.312325234657663486e+01,-8.161740142834740652e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.534599843816161524e+01,-7.788791569966113570e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.910795342428991717e+01,-8.548402861308939293e+01,1.500000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00
3.370236232190512737e+01,-1.132723258536088338e+02,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
3.575098710062550822e+01,-1.135595197557085214e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.518055557510405151e+01,-1.135611648099430084e+02,2.500000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.561499674506509905e+01,-1.121092033301766691e+02,4.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
3.523908492761745492e+01,-1.127772774176099375e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.135319979850152095e+01,-7.594395959983343403e+01,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
5.558471907847317084e+01,1.600965017303181526e+01,4.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.727308094893962220e+01,-8.439950750437439808e+01,4.000000000000000000e+00,2.720000000000000000e+02,1.000000000000000000e+00
